,id,date,dateYear,dateMonth,dateDay,rating,userName,content
243,244,20211130,2021,11,30,5,아크림,너무 잘 이용하고있습니다~ 한가지 아쉬운 점이 있다면 순탄수도 함께 제시되면 최고일거같아요 :)
244,245,20200417,2020,04,17,5,Google 사용자,"유용하게 잘쓰고 있어요. 특히 저탄고지할때 지방,탄수화물,단백질섭취량을 정검할 수 있어서 정말 좋아요"
245,246,20190415,2019,04,15,5,Google 사용자,모든앱을 다써보진 못해서 비교는 못하지만 이 앱은 식이조절에 상당히 도움을 주는 앱입니다. 강추합니다!
246,247,20210621,2021,06,21,5,Suzy Q,이것저것 써보다가 이 앱에 정착했어요 식단운동관리에 이만한 앱이 없는듯요 심플하고 커뮤니티 기능도 좋아요
247,248,20190602,2019,06,02,5,Google 사용자,"칼로리부터 성분 및 영양소 체크에 이만한 앱 없는듯요, 다요트에 아주 잘 활용하고 있어요"
248,249,20190314,2019,03,14,5,Google 사용자,이거 사용하고 나서 3일째인데 제 식습관이 얼마나 엉망진창인지 새삼 깨달았어요 사용한지 얼마 되지 않았지만 제가 섭취한 칼로리와 콜레스테롤 등을 숫자로 확인가능하니까 관리하기 정말 용이하네요 좋은 앱 감사합니다!
249,250,20190615,2019,06,15,5,Google 사용자,진짜 좋은 앱입니다! 쉽게 기록할 수 있고 덕분에 살도 잘 빠지고 있어요 ㅎㅎ 거기다 성취감까지!
250,251,20201115,2020,11,15,5,박민정,완전 좋네요. 칼로리를 적으니 하루 식사량 조절도 되고 ^^ 효과 만점입니다.
251,252,20220318,2022,03,18,1,황규홍,음식이름 잘못기재하고 나중 수정은 어떻게 하나요? 없는줄 알았고 새로운음식 등록하고 보니 같은게 있다면 삭제는 어떻게하나요?
252,253,20190402,2019,04,02,5,Google 사용자,매크로 설정을 하고 식단을 잘 체크하니까 두달만에 6키로가 빠졌네요 정말 좋았어요
253,254,20200316,2020,03,16,5,Google 사용자,칼로리 계산도 쉽고 영양소 체크도 되니 편리하고 좋네요
254,255,20200907,2020,09,07,5,정재원,"모든음식에 대한 영양과 칼로리에 알게되어 체중관리를 체계적으로 할수있어요,"
255,256,20200729,2020,07,29,5,밍디,심플하고 빨라요ㅠ 다른 어플들에 비해서 훨씬 간결하고 영양성분 다 볼 수 있어서 너무 좋아요
256,257,20190424,2019,04,24,4,Google 사용자,음식 칼로리 계산이 좋은데 운동 계산은 시간단위라서 횟수로 되어있으면 좋을것같아요
257,258,20191204,2019,12,04,5,Google 사용자,잘 사용중입니다. 친구랑 팔로우하는기능이 더 간편해졌으면 좋겠네요! 검색해서 팔로우가된다던지 ㅜㅠ
258,259,20190108,2019,01,08,4,Google 사용자,"간단하게 오늘 하루 몇 칼로리 먹었고 몇 칼로리 운동했는지, 몸무게 변화는 어떤지 매일매일 기록할 수 있어 좋아요"
259,260,20180915,2018,09,15,3,Google 사용자,다이어리에 사진올리려하는데 클릭이되는사진이잇고안되는사진이있는데 왜그런거죠? 사진사이즈가따로있나요?
260,261,20200628,2020,06,28,5,dukeun kim,무료버전도 간편하고 딱 제가 사용하고 싶은건만 있는게 깔끔하고 사용하기 편하네요!~~
261,262,20190523,2019,05,23,1,Google 사용자,업데이트후 다이어리 식단 입력하고 나서 음식 이름 수정이 안되게 바뀌었는데 매우 불편합니다.
262,263,20200525,2020,05,25,3,bob gondrea,다이어트 후반~현재까지 잘쓰고있습니다 :) 그런데 다이어트 캘린더에 제가 먹은 칼로리의 양보다 더 많은칼로리가 적혀있어서 좀 당황스럽네요.. 지방과 당을 일정량보다 많이 섭취하면 다이어트 캘린더에 적히는건가요?
263,264,20200520,2020,05,20,5,13 0,앱내 리포트 목차 위에 항상 이번주로 표시됩니다 오늘 로 바꿔도 나갔다가 들어 오거나 다른 목록 보고 리포트 눌리면 또 이번주로 기본설정이 됩니다 이번주로 기본설정 안되게 수정 좀 부탁드려요
264,265,20181017,2018,10,17,5,Google 사용자,일기형식의 식단/체중 관리 앱. 딱히 부족하지도 과하지도 않고 적당하다
265,266,20210422,2021,04,22,4,정종석,칼로리를 계산해줘서 의지가 더 생긴다. 없는 음식들이나 정확하지 않은것들도 있다.
266,267,20200709,2020,07,09,2,김민석,왜 한번먹은게 자꾸 2번 먹은걸로 자동입력되죠? ㅋㅋㅋ참 어이가없네 이딴쉬운버그도못고침?
267,268,20200220,2020,02,20,4,Google 사용자,모든 칼로리 관련 정보들이 정확하진.않겠지만 그래도 만족하면서 사용합니다
268,269,20200331,2020,03,31,5,Google 사용자,정말 좋습니다 정말로 좋아요 다이어터라면 관리하시는분이시라면 꼭 사용해보세요 정말 좋은 어플이라고 생각됩니다 직접 체험하시는분이 개발했다생각될정도로 높은 퀄리티에요
269,270,20220328,2022,03,28,5,뵈년,정확한 영양성분인지는 모르겠으나 대충 이라도 칼로리 및 식단 매크로 짜기 좋네요
270,271,20181225,2018,12,25,5,Google 사용자,칼로리 계산 하는법이 쉽고 편해요. 체중감소에 자신감이 붙어요. 감사합니다.
271,272,20200824,2020,08,24,5,P P,영양소 섭취 비율을 계산해줘서 좋아요. 저탄고지하는데 지방을 얼마나 먹고있는지 알게되어서 좋습니다.
272,273,20210829,2021,08,29,3,세이렌,여러가지 계산하기 좋아서 쓰고는 있는데 앱을 닫거나 화면이 다른앱으로 바꾸면 알림음이 나는거 어떻게 안될까요?
273,274,20201109,2020,11,09,5,그냥해,관리하기 매우편해요 근데 한번씩 기록했던식단이 두번 중복돼서 뜨는 경우가 너무 잦은데 오류아닌지요
274,275,20200918,2020,09,18,4,권나연,잘 이용하고 있습니다. 레포트로 정리해줘서 한 눈에 파악하기 쉬워서 좋아요^^
275,276,20210728,2021,07,28,5,폰게임,여러 음식 칼로리 나오는 것도 좋고 나트륨 단백질 지방 탄수화물 당 등 등 얼마나 먹었는지도 나와서 좋아요^^~
276,277,20220316,2022,03,16,1,HARU,새 음식 추가할때 용량 g ml단위교체가 안됩니다. 지웠다 새로 설치해도 똑같아요. 수정해주세요 기고는 갤21울트라 입니다
277,278,20200627,2020,06,27,2,raino2Utube,음식 종류가 제품 위주라 짜증남. 음식해먹는 사람들 사용이 아주 불편. 식품재료의 영양성분을 제시하면 좋겠슴. 레시피 등록도 ..ㅡㅡ
278,279,20201110,2020,11,10,4,개똥벌레,잘쓰고있는데요 자꾸 기록한음식이 한번더기록될때가잇어요 계속지워줘야해서 귀칞네요
279,280,20190531,2019,05,31,5,Google 사용자,이 어플로 칼로리 계산하고 운동앱으로 운동하는데 구글 피트니스와 연동되어 너무 편해요.
280,281,20220703,2022,07,03,5,박진달래,이용 편리^^ 잼 있음~^^
281,282,20200307,2020,03,07,5,Google 사용자,잘 사용하고 있습니다. 칼로리 메뉴만 좀 더 다양했으면 좋겠어요.
282,283,20210405,2021,04,05,5,무야호,"식사시간 선택, 메모 기능만 있으면 100% 완성형일듯"
283,284,20190517,2019,05,17,5,Google 사용자,운동을 검색하지 않아도 카테고리처럼 나와있으면 좋겠어요.. 검색해도 안나오는 운동들이 있어서요
284,285,20200521,2020,05,21,5,chan kim,확실히 엄청난 도움이됩니다 ㅠ 동기부여도되고 아 내가 이렇게 먹엇으니 찌고 이렇게 먹엇으니 빠진다를 잘느끼게 해주는 앱이더라고요
285,286,20200522,2020,05,22,2,PSJ,기능 자체는 좋은데 왜 계정 연동이 안 되는건지 모르겠고 다이어리 스크롤 내리다가 식단 슬라이드 돼서 자꾸 삭제 되버리는 거 너무 짜증나네요
286,287,20191107,2019,11,07,5,Google 사용자,그날그날 먹은것들에 대해 한눈에~!!!알아볼수있고 탄단지비율도 잘 볼수있어서 좋아요
287,288,20190711,2019,07,11,5,Google 사용자,살짝 아쉬운면이 있지만 좋아요. 간헐적단식 시간도 기록가능하면 좋겠어요
288,289,20210224,2021,02,24,5,단팥빵,항상 잘쓰고있습니다 칼로리계산이 눈에 띄게 잘보여서 편해요
289,290,20200515,2020,05,15,2,I R,사용한 칼로리에 [숙면/휴식]은 왜 수정이 안 되나요? 무려 1500 소모됐다고 뜨는데 수정이 안 되네요... 방법이 있을까요?
290,291,20220822,2022,08,22,4,림bb,사용하는게 괜찮은 것 같아요. 근데 친구 검색은 못하는건가요? 같이하고싶은데..
291,292,20220818,2022,08,18,5,크로마팩,식단관리하는데 큰 도움이 됩니다.
292,293,20220818,2022,08,18,5,최웅희,효율적인 기능이 많네요
293,294,20210331,2021,03,31,4,녹차라떼,좋아요! 칼로리도 쉽게 알수있고 아직 없는메뉴도 있지만 도움이 많이됩니다
294,295,20221030,2022,10,30,5,강민준,너무 좋아요
295,296,20220616,2022,06,16,5,황승환,직관적이고 상세합니다~
296,297,20190317,2019,03,17,5,Google 사용자,하루를 관리하기 편해서 좋습니다 음식칼로리검색.운동량칼로리검색이되서 편리합니다 덕분에 다이어트가잘되고있습니다 감사합니다
297,298,20190503,2019,05,03,5,Google 사용자,매일 기록하다 보니 먹는 걸 신경쓰게 되고 체중감량도 되고 있어요
298,299,20190720,2019,07,20,5,Google 사용자,이어플덕분에 식단조절도 잘하고있고 다이어트도 잘하고있습니다 감사합니다
299,300,20210326,2021,03,26,5,해워니종이비행기,처음이라 조금버벅대지만 탄단지 비율 맞춰주니 편하네요 오늘 내가 먹은 영양성분도 파악되고 좋아요
300,301,20210824,2021,08,24,5,Google 사용자,"간단하게 쓰기 좋음, 메뉴가 매우 다양하진 않지만 그건 추가할 수 있으니 괜찮음"
301,302,20191024,2019,10,24,4,Google 사용자,쉽고 편하게 잘 만들었어요 유용히 잘쓰고있어요~굿 어플입니다^^
302,303,20180915,2018,09,15,5,Google 사용자,좋은앱이에요.그런데 탄단지 비율 퍼센트말고 그람으로 나오게 고치는 거있던데 고쳐놔도 자꾸 퍼센트로 나와서 그건좀짜증나요
303,304,20190923,2019,09,23,5,Google 사용자,헬스하면서 근육량 늘리려고 하는데 식단관리하기 굉장히 유용합니다
304,305,20210915,2021,09,15,5,모모,탄단지와 기초대사량을 알려주어 식단 구성 및 조절이 수월합니다 :)
305,306,20220528,2022,05,28,5,DongJun Lee,매우 만족스럽습니다. 칼로리 계산도 편하고 자기관리하기 좋네요
306,307,20190624,2019,06,24,4,Google 사용자,쓰기에 편리합니다. 무료버전으로도 활용할 수 있는게 많네요.
307,308,20210204,2021,02,04,5,백지영,칼로리사전에 웬만한건 다 나와요 다른 사람의 다이어트를 참고할 수 있는 점도 참 좋아요.
308,309,20181106,2018,11,06,4,Google 사용자,운동을 통해 소모한 칼로리를 총 칼로리에서 빼주지 않아서 아쉬운거 외에는 다 좋습니다!
309,310,20200924,2020,09,24,5,박봉달,저탄고지 하는데 진짜 평소 쉽게 먹던게 이리 탄수함량이 높았는지 미처 몰랐죠 팻시 완전 매일 필수앱임 가끔 검색안되는 음식이나 간식은 입력도 해놓은답니다 다들 공유 되겄죠???잘 쓰고 있어요 개만족
310,311,20211008,2021,10,08,5,이은영,음식에 성분이 이렇게 다양한지 몰랐어요 사과에는 무기질 같은거만 있는줄 알았는데 탄수화물 과 기타 등등
311,312,20190206,2019,02,06,5,Google 사용자,최고입니다. 이렇게 쉽게 칼로리 트래킹이 가능할 줄은 몰랐습니다.^^
312,313,20210723,2021,07,23,5,Jaekyung Lee,탄단지 비율을 잘 알려주고 많은 음식들이 기록되어있어 좋아요
313,314,20190906,2019,09,06,4,Google 사용자,검색 시에 식품보다 가공품이 먼저 나오는 경향이 있네요..영어로 찾는게 더 정확히 나와요 (바나나보다 바나나우유나 이런게 먼저 나오고...)
314,315,20200415,2020,04,15,5,Google 사용자,매우 좋은 앱입니다 영양성분은 은근 틀린게 많아요 참고용으로만 쓰세요
315,316,20190523,2019,05,23,3,Google 사용자,식단 g수 입력하는 칸에 세자리수밖에 입력 못하도록 바뀌어서 불편하네요 적어도 네자리수는 되게 해주시지
316,317,20210804,2021,08,04,5,만들만들,간간히 정보 없는 식품이 있어서 아쉬워요 그래도 편하고 좋아요 만족합니다
317,318,20210614,2021,06,14,5,이슬아,다이어트에 필요한 기능한 간단하게 들어있어서 너무 좋아요!!ㅎㅎ
318,319,20190331,2019,03,31,5,Google 사용자,전날 먹은 음식을 확인할 수 있어서 좋아요. 동기부여도 되고 계속 지속할 수 있겠어요.
319,320,20220915,2022,09,15,5,SouLFeeL Praise,왠만한 음식 다 있어서 좋아요
320,321,20200629,2020,06,29,5,어썸지미,음식 칼로리 계산도 잘 되고 휴식 숙면쪽이 제가 못하는건지 이상하긴 하지만 편하네여 굿굿
321,322,20200320,2020,03,20,5,Google 사용자,"살빼는데 많은 도움을 받고 있네요 5kg 빠졌고 6kg더 뺄려 합니다 처음에는 먹고나서 섭취 칼로리를 확인했는데 어느정도 시간이 지나니 ""이것을 먹으면 몇 칼로리를 섭취하는구나"" 를 알게 되어 안 먹거나 적게 먹으려고 노력하게 되는데 이건 FatSecret 을 기록하면서 자연스럽게 익혀지네요 본인의 의지와 실행으로 살이 빠지지만 이 어려운 과정에서 FatSecret 가 큰 도움이 되고 의지처가 되네요 우리 모두 목표체중을 달성하는 그날까지 🤗🤗"
322,323,20200614,2020,06,14,3,22 33,식사내용 살펴보다 실수로 왼쪽으로 밀면 항목이 삭제되는 경우가 너무 많음
323,324,20210222,2021,02,22,2,Jaehong Lim,식사일기를 쓰기에는 원하는 항목이 거의 없어서 쓰기 어렵네요
324,325,20200203,2020,02,03,5,Google 사용자,홈에서 다른 사람 게시물 댓글 보고 나올 때 봤던 곳 부터 보는 게 아니라 다시 맨위로 올라가서 불편합니다 그 부분 수정되면 좋겠습니드
325,326,20220220,2022,02,20,5,블루스카이,칼로리및 영양소 너무 잘알수 있게 알차게 만들어놓은것같아요 정말 만족합니다
326,327,20190122,2019,01,22,5,Google 사용자,좋아요 사용자들이 추가등록한 메뉴의칼로리가 서로공유되면좋겠어요
327,328,20181014,2018,10,14,4,Google 사용자,얼마나 먹었는지 지방 단백질 탄수화물 이렇게 비율이 나와서 좋아요 앞으로도 오래 사용할 것 같네요 ^^
328,329,20200723,2020,07,23,5,D.H Lee,칼로리 계산이 엄두가 안나서 식단일기를 쓸 생각도 안해봤는데 앱이 굉장히 편리합니다. 다이어트 떠나서 먹은거 정리해보는게 재미있네요
329,330,20220813,2022,08,13,5,김신혜,사용법 매우 쉽다 그러나 검색되지 않는 음식이 많다
330,331,20200201,2020,02,01,3,Google 사용자,프사 어떻게 바꾸는지 안 써있고 아무리 찾아봐도 없고.... 음식사진같은 거 올리기 너무 불편하네요
331,332,20200511,2020,05,11,5,수인,좋아요! 그때그때 먹은거 체크할 수도 있고 한눈에 보기도 편해서 좋아요🥰
332,333,20221010,2022,10,10,5,Sujeong Cho,다이어트 할때 필수 앱^^
333,334,20190707,2019,07,07,5,Google 사용자,식품선택의 다양성과 영양소 리포트 너무 잘 되어 있네요
334,335,20220714,2022,07,14,5,J. J,너무편하게 사용중^^
335,336,20190414,2019,04,14,5,Google 사용자,다 좋은데 숙면/휴식을 왜 나누었는지. 24시간중 숙면이 8시간이면 나머지 시간이 몽땅 휴식으로 잡히던데 무엇에 대한 휴식인지 모르겠네요. 일하거나 움직이는 사람에게 그게 휴식인지. 아니면 잠잔 시간만 기록할수 있게 하는게 더 효율적일듯요. 답변 부탁드립니다.
336,337,20221014,2022,10,14,5,Jina Seo,칼로리계산하기좋아요
337,338,20210625,2021,06,25,5,김터보,"시중에서 판매하는 음식, 간식 등 아주 많은 제품의 칼로리가 검색되어서 너무 좋아요"
338,339,20211227,2021,12,27,5,딸기타르트,너무 잘쓰고있습니다 음식 칼로리 정보가 좀 더 방대하면 좋겠어요
339,340,20181007,2018,10,07,5,Google 사용자,탄단지 자동계산도 해주고 칼로리체크에 기록까지 다시 볼수있어서 넘 좋아여
340,341,20210923,2021,09,23,5,Aska Kim,프리미엄등록했는데 사진과 글이 함께등록이 안돼 아쉬워요 ㅠ ㅠ
341,342,20190327,2019,03,27,4,Google 사용자,대부분 다 등록할 수 있긴하지만 없는 제품들도 많아서 좀 아쉬워요!
342,343,20210719,2021,07,19,5,오일도,데이터분석을 쉽고 디데일하게 할수가있네요 매우 좋아요
343,344,20190210,2019,02,10,4,Google 사용자,좋습니다. 그런데 (기초대사량+운동량)-섭취칼로리 정리해 줄 수는 없나요?ㅜ
344,345,20221017,2022,10,17,3,최재희,갤럭시는 전체식단기록에서 탄단지별로 안보이는게 아쉬워서 지움
345,346,20210524,2021,05,24,5,Youngseok Lee (BrainWalnut),계산하기 정말 편합니다! 왠만한 것은 품목이 다 있어요😃
346,347,20220217,2022,02,17,4,티바티바,불편한것 1가지 그램수 쟤서 먹다가 남겼을때 잔반 칸 하나 만들어서 자동뺄샘 되게 하면 참 좋을거같아요
347,348,20190129,2019,01,29,3,Google 사용자,다좋은데 사진올릴때 선택이 안되요 최근사진안눌러집니다ㅠ
348,349,20201218,2020,12,18,5,Leo Park,강추 데이터도 풍부하고 없는 건 직접 추가가능해서 좋아요
349,350,20200614,2020,06,14,5,러블리김,"식단일기 기능 , 영양성분 및 칼로리 분석 기능 유용하고 너무 좋아요"
350,351,20191208,2019,12,08,5,Google 사용자,"다이어트에 너무 큰 도움됩니다. 헬스만 해선 거의 안빠지던데, 이 어플 통해서 하루 전체 칼로리를 약간이나마 줄였다니 가시적인 효과가 있네요^^ 근데 일주일 시작이 토요일로 돼 있어서 달력이 헤 깔립니다"
351,352,20190109,2019,01,09,5,Google 사용자,"일단 간단하고, 사람들과 의견을 나눌수있어 좋아요. 혼자서 고독하게 다이어트하는 기분보다 다같이 하는기분!"
352,353,20220720,2022,07,20,5,청군TV,다이어트할때 필수 어플인듯
353,354,20220221,2022,02,21,5,타오름달Y,잠시 오류도있었지만 전반적으로 구성아주좋네요^^
354,355,20210719,2021,07,19,5,오늘을소중히,기록하기 편하고 다른사람들 식단도 구경할수있어 응용할수있어요
355,356,20200611,2020,06,11,4,한종민,대체적으로 만족하는데 끼니좀 늘려주세요 간식 포함해서 4끼는 부족합니다
356,357,20210621,2021,06,21,4,이다니,정확도는 많이? 떨어지지만 흐름을 알수있어서 좋아요
357,358,20190528,2019,05,28,3,Google 사용자,다 좋은데 바코드로 찍어서 음식을 추가할수 있으면 좋겠네요
358,359,20190106,2019,01,06,3,Google 사용자,식사량 입력시 휴대폰에 있는 사진을 이용하여 등록이 안되네요
359,360,20190606,2019,06,06,5,Google 사용자,키토 다이어트에 아주 좋아요 근데 없는것도 많아서 좀 아쉽기도 해요
360,361,20190709,2019,07,09,5,Google 사용자,대부분의 브랜드에 대한 상세정보를 쉽게 찾을 수 있어서 식단관리에 최적입니다!!!
361,362,20180917,2018,09,17,5,Google 사용자,삼성헬스랑 연동할려는데 자꾸 권한문제에서 안넘어갑니다 삼성헬스에서 권한줘도 안되고 설정가서 권한다켜도 안되고 계속 권한달라는 창만 반복적으로 뜹니다
362,363,20200108,2020,01,08,4,Google 사용자,정말 유용하다. 음식이나 운동 같은거 빅데이터만 더 모이면 최고일듯
363,364,20190428,2019,04,28,5,Google 사용자,편하고 좋네요. 음식종류 좀 더 추가되면 더 좋을듯요
364,365,20211031,2021,10,31,5,Cockatoo cafe Australian,유용하게 사용하고 있어요. 더 많은 음식의 칼로리가 업데이트됐음 좋겠어요.
365,366,20201008,2020,10,08,5,박유리,칼로리계산뿐아니라 함께 다이어트하는분들과 정보를 나눌수 있어 좋습니다
366,367,20200804,2020,08,04,5,글로리아,전에 사용하다가 요즘 체중감소를 위해 다시 사용하기 시작했는데 편리하고 좋아요
367,368,20190222,2019,02,22,5,Google 사용자,먹은 것을 기록할 수 있어서 몇 칼로리를 섭취하는지 한 눈에 알 수 있어서 좋습니다.
368,369,20200731,2020,07,31,5,YJ Lee,매일 입력하는게 귀찮고 번거로울줄 알았는데 막상 사용해보니 칼로리 채우는 재미에 중독되서 어플에 기록을 안하몬 밥을 못먹는 지경까지 왔다
369,370,20190131,2019,01,31,4,Google 사용자,가끔씩 안보이는 음식도 있긴 하지만 칼로리 계산하기 정말 좋은거 같아요!
370,371,20190605,2019,06,05,3,Google 사용자,제품 영양소 정보가 잘못된건 어떻게 제보하거나 수정하나요? 홍루이젠 샌드위치 제조사에서 제품에 기재한 영양정보랑 판이하게 다른데요? 칼로리가 거의 두배로 돼있는데
371,372,20210122,2021,01,22,5,미니,먹은음식기록및 영양성분 칼로리등 체중기록도되고 좋아요
372,373,20200825,2020,08,25,5,냥이,편리하게 잘쓰고 있습니다. 그리고 통계표가 마음에 들어요.
373,374,20191216,2019,12,16,5,Google 사용자,편하게 칼로리 체크 할 수 있어서 좋아요! 성분도 다 나오구
374,375,20220126,2022,01,26,5,Yujeong Cheon,진짜 개잘쓰고있음 앱이 예쁘다거나 그런건 아니지만 딱 사용하기 좋고 보기좋게 되어있음
375,376,20190617,2019,06,17,1,Google 사용자,환불요청했는데 답도없고! 수첩메모하믄돼지.이런걸돈주고.다른게있는줄알았는데 다른기능도없고.답답하네
376,377,20200313,2020,03,13,5,Google 사용자,맹신할 수는 없지만 가이드라인을 제공해준다는 점에서 추천합니다.
377,378,20210310,2021,03,10,2,s you,버퍼링 오짐 어짜피 매번 비슷한거 먹어서 메뉴얼 해놓고 추가하려니 잘안됨 짜증나네여ㅋㅋㅋㅋㅋㅋ 속도구려여
378,379,20220512,2022,05,12,5,박동욱 (RyuRay),세상 다양한 음식들이 있어서 칼로리 조절이 진짜 잘되고있어요
379,380,20180917,2018,09,17,4,Google 사용자,탄수화물 단백질 지방 그리고 다른 영양소 섭취량 및 섭취비율 계산해줘서 식단짜는데 도움돼요. 하지만 운동칼로리 입력하는게 다양하지 않는 등 운동과 생활전반의 계획짜기에는 부족한 점이 있어 이거 하나면 다이어트/운동 계획은 끝난다 싶은 어플은 어니에요.
380,381,20190525,2019,05,25,5,Google 사용자,식단 총 칼로리를 계산하기에 쉽고 유용한 어플입니다.
381,382,20200225,2020,02,25,3,Google 사용자,"결제했는데, 돈만 빠져니기고 프리미엄으로 안되는데 확인부탁드려요!"
382,383,20210208,2021,02,08,4,전유빈,넘 좋아요! 몸무게 하향 곡선을 보니 넘 기분이 뿌듯하네여:)
383,384,20210502,2021,05,02,4,mia,"리포트의 기본 설정을 오늘로 해주세요. 주 단위로 관리하지 않잖아요. 아니면, 마지막 설정한대로 보여지게 해주세요."
384,385,20210719,2021,07,19,4,청우,미흡한 부분이 있으나 전체적으로 아주 훌륭합니다.
385,386,20220101,2022,01,01,5,김지민,가끔 몸무게가 lb에서 kg으로 안바뀌는 오류 빼고 정보도 많고 몸무게 변화 수치도 볼 수 있어서 좋아요
386,387,20201026,2020,10,26,5,V “JH”,검색 버그 수정됐어요. 빠른 피드백 좋아요~
387,388,20201009,2020,10,09,4,은별,음식과 관련된 정보는 많은데 운동이랑 관련된 정보가 없어서 조금 아쉬웠지만 이건 칼로리계산 앱이니까 만족하고 갑니당
388,389,20200702,2020,07,02,5,김동환,아주 잘 사용하고 있어요. 내가 쓴 칼로리와 먹은 칼로리 체크할 수 있어 좋아요
389,390,20190131,2019,01,31,5,Google 사용자,칼로리계산이나 영양성분 비율 체중변화를 기록하고 그래프로 표현해줘서 영양밸러스나 칼로리에 대한 막연한 스트레스를 받지않게 해줍니다. 다이어터가 아니더라도 식단일기개념으로 써도 나쁘지않음
390,391,20181029,2018,10,29,5,Google 사용자,직관적이고 저장된 음식 종류가 많고 간편해요
391,392,20200529,2020,05,29,5,강윤지,다 좋은데 운동기록이랑 수면기록할때 수정을 어떻게 하는지 모르겠어요ㅠㅠㅜ
392,393,20220530,2022,05,30,1,이은성,계속 어플끌때마다 진동이 울리는데 못울리게못하나요
393,394,20210724,2021,07,24,5,피현진,써본 앱중에 최고에요^^ 불편함을 조금도 누낄수 없는^^
394,395,20201115,2020,11,15,5,최민영,"개인적으로 잘쓰고 있습니다, 사용하기에도 편리하고 아주 좋습니다."
395,396,20190315,2019,03,15,4,Google 사용자,좋은데 잘못된 정보 삭제 기능도 잘 만들면 좋을것 같네요
396,397,20200427,2020,04,27,5,Google 사용자,동기부여가 강하게 되고 칼로리를 계산하며 먹는 재미가 있다.
397,398,20220715,2022,07,15,5,데바데터지게하는달인,식단관리할때 최고예요
398,399,20210514,2021,05,14,5,김선희,탄단지비율분석이좋아요 다만...음식목록 업데이트가 더많이있었음좋겠어요
399,400,20181230,2018,12,30,5,Google 사용자,식단 기록과 몸무게 기록이 있어서 편하네요
400,401,20200918,2020,09,18,5,Juhee Kim,식단기록에 좋습니다 식단업데이트만 좀더잘되면좋겠어요
401,402,20190216,2019,02,16,5,Google 사용자,식단조절하기 좋고 다른사람들과 소통이 되서 힘이나요
402,403,20210506,2021,05,06,4,미키,다른건 좋은데 음식 먹은거 고르는게 한계가 있어서 칼로리 계산하기가 어렵구요 운동 종류조
403,404,20201002,2020,10,02,5,Kate,"음식 칼로리 정보도 많고, 다이어트에 많은 도움이 됩니다."
404,405,20190611,2019,06,11,5,Google 사용자,꾸준히 사용해본 결과 도움이 많이 됩니다. 유익한 앱이에요.
405,406,20190626,2019,06,26,1,Google 사용자,운동목록에 주짓수도없네ㅡㅡ회사생산직일하는데 목록도없고 없는거 개많네 아
406,407,20191011,2019,10,11,5,Google 사용자,매일칼로리를재는것만으로도 관리가되서좋은것같아요~!
407,408,20190112,2019,01,12,4,Google 사용자,매일 기록하니까 식사조절이 습관처럼 되네용. 2주 사이 먹을거 다 먹고도 2키로 감량
408,409,20201119,2020,11,19,5,해닮,"칼로리 계산, 식사 및 체중기록용으로 활용도가 높아요."
409,410,20210330,2021,03,30,1,B K,로그인안됨. 계정 생성도 안되고 로그인도 안되고 어쩌란 말이야...
410,411,20200927,2020,09,27,5,황정미,하루하루 식사량이나 운동기록을 남길수있어 도움이됩니다
411,412,20200507,2020,05,07,5,wave vanilla,무료기능만 써도 충분히 감량에 도움이 되네요
412,413,20200525,2020,05,25,5,sr p,칼로리가 원하는 그램으로도 계산가능해 많이 도움 되요
413,414,20200226,2020,02,26,3,Google 사용자,유명하대서 깔아봤는데 당장 오늘 아침에 먹은 음식이 최근에 먹은 음식에 들어가있지 않고 일년 전에 먹은 음식들이 들어가있어요. 그치만 무료로 이용하기 무난해요.
414,415,20200622,2020,06,22,1,tiger s,알지도 못한 구독료가 1년동안 여기에서 빠져나가고 있었네요. 환불 바랍니다.
415,416,20210825,2021,08,25,5,남혜진,간단하고 편해요! 다이어트에 도움되요
416,417,20220624,2022,06,24,5,박재훈,다이어트에 도움이 많이 되네요.
417,418,20190424,2019,04,24,1,Google 사용자,구독취소가 이렇게 힘듭니까? 실수로 잘못눌렀는데 바로 결제가 되버리네요. 환불처리 부탁합니다.
418,419,20220616,2022,06,16,3,qpw0e8 sjao29,좋아요 근데 돈내고쓸정도는 아닌듯
419,420,20210122,2021,01,22,5,안요안나,음식이 좀더 추가되었으면 좋겠어요 그래도 유용한 어플입니다
420,421,20210108,2021,01,08,5,다돼지,음식별 칼로리와 영양소 계산이 너무 편리하다
421,422,20210109,2021,01,09,5,Steady effort,다이어트는 나를 알아가는 긴 여행이다. 삶에 정말 큰 도움이 되는 어플입니다.
422,423,20190531,2019,05,31,3,Google 사용자,다 좋은데 검색하기에서 검색기록 지우는 게 가능했음 좋겠어요
423,424,20220828,2022,08,28,4,호호,오늘날짜가아님.자꾸21년9월25일로뜹니다.왜이러죠??
424,425,20190731,2019,07,31,4,Google 사용자,식단 조절중이라 기록하는데 오래 보관도되서 좋아요
425,426,20200813,2020,08,13,5,진하나,쓰기편하고 음식종류도 많고 저탄고지에 딱이네요
426,427,20190202,2019,02,02,4,Google 사용자,칼로리가 정확치않은부분도있지만 쓰기좋아요
427,428,20200919,2020,09,19,3,che who yoon,업데이트 후 엄청 느려졌어요. 음식 하나 추가할 때마다 버퍼링;
428,429,20211219,2021,12,19,2,Marc Jacobs,사용한칼로리에서 휴식 설정이 안되서 다량으로 잘못 표기가되네요 답답~~~
