,id,date,dateYear,dateMonth,dateDay,rating,userName,content
60,61,20211106,2021,11,06,5,CE,"갤러리에 있는 사진으로 업로드할 때 사진 찍힌 시간 자동으로 입력되는게 너무 좋아요! 반대로 어플에서 바로 카메라로 사진 추가할때 갤러리에 따로 사진 저장 안되는 것도 좋아요ㅎㅎ 보완점은 신체 정보 입력할때 다이얼 형식 아니라 직접 입력할 수 있는 방식이었으면 좋겠고, 근육량에 관한 정보도 입력할 수 있었으면 좋겠어요"
61,62,20220604,2022,06,04,4,뿅뿅,친구들이랑 공유하며 잘 쓰고 있습니다 다만 그룹이 많은 경우에 제일 마지막 그룹에서 스크롤 내리면 계속 새로고침되서 제일 첫번째 그룹으로 넘어가서 좀 불편합니다. 꼭 개선되었으면 좋겠어요!
62,63,20220920,2022,09,20,3,김진주,잘쓰고 있는데요 갑자기 아침부터 그룹이 보이질 않아요 서버에서 불러오지 못햏다고해요 다른 메뉴는 다 잘 보입니다 어떡해야하나요~
63,64,20220602,2022,06,02,4,mimijuice,"직관적이고, 예쁘고 다~ 너무 좋은데 삼성 헬스에서 걷기만 연동되는 점이 아쉬워요. 이것만 연동되면 별 5만개 주고 싶습니다.."
64,65,20220610,2022,06,10,4,다음생엔욜로,삼성 헬스 연동 안되는 점 아쉬워서 별 1개 뺐습니다 ㅠ 삼성 헬스 연동 됐으면 좋겠어요ㅠㅠ 아니면 인바디 체중계 Fitdays라도요!! 다 좋은데 너무 아쉽습니다...
65,66,20220608,2022,06,08,3,60 2,사진없이 글로만 식단기록 하고싶은 사람한테는 사진칸이 자리차지를 너무 많이해요 그리고 정보입력하는게 다른 앱에 비해서 약간 번거로운 편이에요
66,67,20220731,2022,07,31,3,Timothy Lim,"안녕하세요! 기존에 삼성헬스를 5년동안 사용해왔는데 밀리그램으로 넘어갈까하는데, 연동이 막혀있어서 당장 넘어갈수가없네요. 혹시 해당 기능은 언제 다시 풀릴까요?"
67,68,20220811,2022,08,11,5,이진아,밀리어그램을 통해 다이어트에 꾸준히 성공하고 있습니다. 중간 중간 동기부여를 위해 서바이벌 이벤트도 해주시고 너무 좋아요~^^
68,69,20220714,2022,07,14,4,송다연,친구들이랑 같이 다이어트하기도 편해서 쓰고 있는데 삼성헬스연동이 안된다는게 좀 불편하네요 문제 빨리 해결해주셔서 연동시킬수 있으면 좋겠습니다
69,70,20220716,2022,07,16,4,ᄎᄂᄀ,그룹채팅이 안보내지는데 이유가 뭘까요... 다른 사람이 채팅으로 보낸 사진도 안보입니다. 그리고 댓글에 답글 기능이 있으면 좋겠어요.
70,71,20220618,2022,06,18,2,신진섭,갑자기 잘 사용하다가 유료로 ... 전환됐네요 ㅠㅠ... 아쉬워요 그건 이해하는데 식단 공유하기 버튼을 누르면 오늘 공유할 식단이 없다고 나오는데 이 오류 어떻게 해야하나요..ㅠ
71,72,20220802,2022,08,02,1,최혜리,아니 발생하는 문제에대해서 똑같은 문제사항이 리뷰에 이렇게 많은데 화면을 녹화해서 이메일로 보내달라는게 말이되요? 개발자분들 일을 안하시는거에요? ㅠㅋㅋ
72,73,20220625,2022,06,25,3,루밍,안녕하세요 개발자님 계속햐서 구글핏 걸음이 적용이 안됩니다 여러번 껐다켰다해야 적용이 되던데 왜이러는지 좀 확인 부탁드립니다 삼성헬스도 안되는데 구글까지 계속 말썽이니 좀 귀찮네요
73,74,20220613,2022,06,13,5,HEE,앱은 좋은데 프로 결제가 안돼요ㅠㅠ 결제수단 바꿔봐도 다 안되네요.. 메일로 문의도 보냈습니다.
74,75,20220622,2022,06,22,5,이지한,"3개월 넘게 참 잘 썼구, 끼니별로 칼로리 입력해왔어요! 하루에 먹은 칼로리가 합산되어 하단에 표기되서 편했는데 언젠가부터 안 뜨네요ㅠ 왜 이런거죠"
75,76,20220728,2022,07,28,4,언약,친구들이랑 같이 하려는데 채팅이 저만 안돼요 ㅠ.. s22+ 완전 최근에 바꾼 핸드폰인데... 채팅이 안올라가네요 빨간색 느낌표만 나오구
76,77,20220530,2022,05,30,1,김슬기,업데이트 후 앱 이상함 식단공유하기에 식단 사진 안뜸 색깔로 표시됨. 핫픽스 필요 ^^
77,78,20220607,2022,06,07,5,이여진,삼성헬스 연동 안 되면 수동으로라도 걸음수 입력 할 수 있게 해주면 좋겠어요ㅠ
78,79,20220210,2022,02,10,4,미음,깔끔해서 좋아요. 다만 삼성헬스와 연동기능도 있으면 좋겠어요. 그리고 제가 휴대폰은 어두운 모드로 해놓고 밀리그램은 밝은 모드로 하고 싶은데 자동으로 어두운 모드로 나오는게 아쉬웠어요. 모드 변경도 가능했으면 좋겠습니다.
79,80,20210522,2021,05,22,5,박경은,타 앱들에 비해 광고도 없고 깔끔한 디자인도 넘 이쁜데 식단사진이나 운동사진을 이 어플로 찍으면 저장을 내 폰으로 못해요 ㅠㅠ 그것만 업데이트하면 진짜 만점 입니당 너무 잘쓰고있어요!!
80,81,20211016,2021,10,16,5,NOEUL김노을 (yoolmuyaa),식단 어플 많이 써봤는데 최고! 직관적이고 잡다하지 않고! 무엇보다 기록을 까먹어도 사진 찍은 시간이 연동돼서 식사시간 개념이 자연스레 생깁니다👍 좋은 어플 고맙습니다👍
81,82,20220520,2022,05,20,3,Lucel _,카메라 기능에 오류가 있어요ㅠ 앨범으로 올리는 건 괜찮은데 카메라로 식단을 찍으면 안찍힌 걸로 나오고 한 서너번 반복하면 사진이 반영되더라구요.. 무슨 오류일까요?
82,83,20220222,2022,02,22,5,J미셸르,굉장히 직관적이고 그간 기록 어플을 사용한 사람들의 니즈를 잘 파악한 어플이라고 칭찬스티커 100개 붙여주고 싶네요. 걸음수는 혹시 수동기록이 안되나요? 삼성헬스를 쓰는데 걸음 수동으로라도 입력하고 싶습니다 ㅠ
83,84,20221101,2022,11,01,2,희날둠,삼성헬스 연동기능 언제복구되나요?
84,85,20210706,2021,07,06,5,Niaroo냐루,"이제 쓴지 2-3일 됐는데, 진짜 좋아요!! 디자인, 기능 굉장히 심플하고 직관적이고. 사진 자동으로 뜨는 기능 등등 여태 써본 다른 식단 기록 앱들 중 최고에요!!"
85,86,20221004,2022,10,04,5,이민지,유용합니다 아주 좋습니다 서바이벌도 재밌어요!
86,87,20220126,2022,01,26,5,Elsia,잘 사용하고 있어요~ 간단하고 편하게 식단 기록할 수 있어서 좋아요! 바로 사진을 찍어서 업로드할 경우에 사진에 날짜랑 시간이 자동으로 들어가면 훨씬 더 편할 거 같아요 ^^
87,88,20211218,2021,12,18,4,여울,그룹기능이 생겨서 친구들하고 같이 하니 더 열심히하게 되고 좋은거같아요! 그런데 갤럭시에서는 걸음이 업데이트가 바로바로 안되는거 같더라고요.. 건강연동이 갤럭시 헬스로 되는건가요? 뭔가 제가 눌러서 강제적으로도 업데이트할수 있게 하면 좋을거같아요~
88,89,20220317,2022,03,17,5,김보라,밀리그램을 진짜 잘사용하고있어요 물마시는양 생리현상 식단쓰기 운동량 등등 너무 좋네요 한가지 건의사항이 있다면 식단체크할때 운동체크할때처럼 사진추가 기능이 있으면 좋을것같아요 :)
89,90,20220511,2022,05,11,5,yunha Jeon,여러가지 다이어트기록용 어플을 사용해보고 밀리그램이 제일 좋아서 정착했습니다♡ 한가지 아쉬운 점이 있다면 핏빗스마트워치를 사용하고 있어서 핏빗어플이 연동이 됐으면 더 좋았을것 같아요!!
90,91,20211111,2021,11,11,5,연수지,다 좋아영 다만 아쉬운점은 +에서 운동에 그냥 메모만으로 기록이 되는 기능이 있었으면 좋겠어요 시간이나 제목 설정 없이요!
91,92,20210811,2021,08,11,5,HanDa,식단부터 운동까지 한 번에 관리할 수 있어요. 기록도 편하고 앱 디자인도 예뻐서 더 열심히 쓰게 되네요. 잘 쓰고 있습니다♡♡♡
92,93,20220421,2022,04,21,5,Dennis Min,"원하는 모든 기능이 딱 맞게 다 있네요, 운동 식단 기록, 사진 저장 및 친구들과 간편한 공유. 그런데 건강정보를 삼성헬스 데이타도 가져와서 걸음수나 운동량 자동 업데이트 되도록 기능 추가는 안될까요?"
93,94,20211013,2021,10,13,5,GJ,잘 쓰고 있습니다. UI가 간단하고 누적 데이터를 그래프로 볼 수 있어서 세 달째 어플 애용중. 다이어트만이 아니라 건강 관리에도 도움이 될 듯한.
94,95,20220413,2022,04,13,5,여희수,"다이어트앱이 보기에도 직관적이고, 매우 편리하네요! 필요한 기능들만 쏙쏙 있어서 이 다이어트앱으로 정착합니다 :)"
95,96,20210831,2021,08,31,5,aeiou,아이폰쓰다가 안드로이드로 넘어와서도 이 어플 꾸준히 잘 쓰고 있습니다~ 하나 건의드릴 게 있는데요.. 체중 입력시 제일 최근에 입력한 체중이 셀렉트박스에 나타나게 해주시면 안될까요?? 아이폰은 되는데 안드로이드에서는 기본이 57.0이더라고요. 시간되실 때 부탁드려요^^
96,97,20211219,2021,12,19,5,홍잉,"제일 필요한 정보만 입력할 수 있도록 깔끔하고 편해서 잘 이용 중 입니다. 다만, 1. 걸음수 연동이 랜덤으로 되며. 2. 사진첩에서 사진에 대한 시간도 어쩔된 되고 어쩔된 안되네요,, 3. 또한, 그룹이 모르는 사람들끼리도 같이 할 수 있도록, 공개 그룹이 있었으면 좋겠어요"
97,98,20211006,2021,10,06,5,쏭쏨,심플해서 좋아요~ 사진 모아보기에서 따로따로 클릭도 모아보기는 편한데 과거부터 현재순으로 쭉 이어서 볼 수 있엇으면 좋겠어요~ 또 모아보기에서든 아니든 사진을 클릭하면 양옆이 조금씩 짤려서 확대됩니다~
98,99,20220327,2022,03,27,5,김민호,정말 잘만든 앱이라 생각합니다! 근데 진행중인 그룹 멤버들과 전체 채팅기능이있으면 좋겠습니다. 그리고 식단+운동 사진에 각댓글 달수있으면 더 좋을꺼같아요! 공지사항을 개개인한테 댓글로 안내하니 힘드네여
99,100,20211013,2021,10,13,5,두찌두찌,타임스탬프 앱 이랑 같이 사용하면 진짜 너무 편리 합니다 다른 어플 사용 하면서 기록하는거 귀찮았는데 밀르그램은 간편하고 필요한것만 입력하면 되서 너무 좋아요 맨날 이틀이면 안하던 기록도 벌써 일주일째 입니다!
100,101,20220419,2022,04,19,5,김수빈,너무 좋아요 쓰기편하고요~ 이번엔.다이어트 꼭 성공할느낌이예요 ㅋㅋ 아 한가지 아쉬운건 삼성헬스 연동이 안된다는거..ㅠ 아이폰만 연동되는점이 아쉬워요. 안드로이드도 연동될수있게.해주심 좋겠어요^^
101,102,20210929,2021,09,29,5,델몬트,너무 좋아서 나만 알고 싶은 앱 사진만 찍으면 되서 편해요. 그래서 오래돗안 지속할 수 있어요. 거기다 컨디션까지 작성 가능해서 다이어트가 아니라도 건강관리에도 좋습니다.
102,103,20210512,2021,05,12,3,b- gana,드디어 갤럭시도 돼서 좋네요! 다만 체중입력시 스크롤이 아닌 숫자를 직접입력하게 해주셨음좋겠어요 스크롤로 움직이니까 직관적이지 못하고 시간이 더걸리네요
103,104,20211123,2021,11,23,5,봉봉TV,"그룹기능에서 1. 쓴글 수정,삭제가 되지않고 2.만보계 업데이트가 느리고 3.아이디,멤버이름을 바꿀수없어 불편합니다. 그래도 그룹기능 너무 잘쓰고 있고 좋아요. 업데이트 되었으면 좋겠습니다!"
104,105,20220303,2022,03,03,5,뤅(라클라클),건강을 위해 식단을 신경써볼까 해서 다운 받고 제가 평소에 어떻게 먹고사는지에 너무 충격받았습니다.. 이렇게 건강에 안좋고 맛있는것만 배부르게 먹고살았다니.. 이 앱은 자아성찰에 아주 큰 도움을 줍니다. 요즘은 이틀에 한 번은 건강에 좋은 음식을 먹으려 노력하고 있습니다.
105,106,20220219,2022,02,19,5,Yoonjung Nam,식단 기록 앱 중 가장 오래 쓰고있어요! 강박적인 느낌의 다이어트보다 정말 건강한 식단을 지향하는 느낌의 UI에요 :)
106,107,20220417,2022,04,17,5,권하정,좋아요! 칼로리 입력가능하게 해달라는 리뷰가 많은데 저는 칼로리 강박증이 생겨서 오히려 사진으로 간단히 기록하는게 좋아서 이 앱을 선택한거거든요 ㅎㅎ 칼로리입력 기능이 생긴다면 옵션으로 껐다켰다 했으면 좋겠네요😄
107,108,20210812,2021,08,12,5,모모사와,깔끔하고 좋은데 통계기능에 저번달이나 저번주로 볼수있게 생기면 좋겠어요. +++++체중등등 숫자 쓸때 키보드로 등록하게해주세요..ㅠ
108,109,20210910,2021,09,10,4,박예지,디자인은 깔끔하고 사진으로 기록할수 있어서 좋은것 같아요 다만 시간설정하는것이 너무 불편해요 키보드로 입력할수 있게해주세요
109,110,20220613,2022,06,13,4,이영희,걸음은 어떻게 기록하는건가요 서바이벌은 어떻게 참여하는 건가요 간단한 설명도 없어서 어렵네요
110,111,20220206,2022,02,06,5,Montana,간편하고 좋아요~~ 어플에서 바로 사진 찍었을 때 핸드폰 앨범에 자동 저장되는 기능도 있었으면 좋겠어요!
111,112,20221025,2022,10,25,5,유효영,사용하기 쉽고 깔끔해요
112,113,20220525,2022,05,25,5,Jini Park,초창기부터 썼는데 점점 기능이많아져서 너무 좋아요!! 개발자님 화이팅
113,114,20220603,2022,06,03,5,복희 bokhee,잘 쓰고 있는데 갑자기 사진 저장이 안돼요ㅜㅠ 색깔 배경지만 보입니다ㅜㅜ
114,115,20220310,2022,03,10,5,갈색펭귄,다 돟은데 바로 글쓸수있는 위젯이 추가되면 좋을거같아요 어플구동하고 눌러서 글쓰기는 과정자체가 시간이 걸리다보니 자꾸 기록을 놓치게 되네영
115,116,20220902,2022,09,02,4,Claire Kim,삼성헬스 연동 언제 다시 되져 ㅠㅠㅠ ?? 걸음수 입력 하고 싶어오....
116,117,20220719,2022,07,19,5,이새별,그룹이 여러개일때 약간의 터치로도 옆으로 너무 잘 넘어간다는 것과 마찬가지로 저는 그냥 아래로 내리려했는데 멋대로 새로고침되는 것만 수정되면 너무 좋을 것 같아요.
117,118,20220316,2022,03,16,5,ᄋ,"안녕하세요 밀리그램 무진장 잘 쓰고 있습니다~ 친구와 다이어트 기록용&으쌰으쌰 응원해주는용으로 잘 사용중인데, 그룹 만들 때 '공유 정보' 칸에 현재는 식단,운동,물,걸음수만 공유되도록 되어있는데, '신체' 탭도 추가되면 좋겠어요 ㅠㅠ 체중이랑 눈바디도 기록해서 공유하고 싶은데 그룹에서는 안 되서 아쉬워요 ㅠㅠ 체중,눈바디 공유하기 싫은 그룹들은 체크 안 하면 되니까요..! 리뷰 읽어주셔서 감사합니다~"
118,119,20220914,2022,09,14,4,패트릭스타,"제가 원래 pro와 1300mg가량 쌓여있었는데, 며칠간 걸음수 동기화가 되지않아 어플 삭제 후 재설치를 했더니 pro기능도 사라지고, 쌓여있던 mg도 사라졌네요..? 확인 부탁드립니다ㅠ"
119,120,20210530,2021,05,30,4,Hanna Choi,"백업이 가능하고, 식단입력할때 이전의 식단기록을 그대로 히스토리에서 불러올수있는 기능이 있었으면 좋겠습니다!"
120,121,20220713,2022,07,13,5,참순,다 괜찮은데 왜 점심식단 올리고나면 점심 식단올리라 하고 저녁식단올리면 저녁식단올리라그래요? 이미올렸는데 잔소리하지마요!!
121,122,20220110,2022,01,10,5,이태현,pt를 받고 있는데 식단 보고용으로 유용하게 쓰고 있습니다. 식단 상세 매뉴에서 내용 공유를 할 때 체중도 같이 공유되면 좋을 것 같습니다.
122,123,20210909,2021,09,09,4,이,너무 좋은데 체중 수정이 안 되요ㅜㅜ 잘못 입력해서 수정하면 그때만 잠깐 바껴있고 다음날 다시보면 수정 전 체중으로 기록돼있어요 고쳐주세요ㅠㅠ
123,124,20220625,2022,06,25,5,와쯔용,넘 잘쓰고있어요 근데 구글핏이 연동이 제대로 안되는지 걸음수가 안나와요ㅜㅜ 제가 올리는게 아닌 자동으로 연동되는게 맞나요?
124,125,20210911,2021,09,11,5,현경,너무 잘쓰고있습니다ㅎㅎ 혹시 안드로이드 폰은 걸음 수 연동과 친구 공유가 안되는건가요? 계정 허용도 했는데 걸음수 메뉴가 없어요.
125,126,20221004,2022,10,04,3,boo,그룹방 잘 쓰고 있었는데 어느순간부터 그룹원이 등록한 식단이 안뜨네요ㅡㅡ
126,127,20221004,2022,10,04,3,서수진,삼성헬스 연동 다시되게 해주세요~
127,128,20220902,2022,09,02,3,박수영,왜 식단공유할때 사진은 포함이 안되나요?ㅠ
128,129,20220619,2022,06,19,4,최윤진,잘쓰고 있습니다. 그런데 서바이벌 참여하면 바로 다음 서바이벌을 참가할수가 없네요;;;
129,130,20220502,2022,05,02,5,jinie,기본기능에 충실하고 좋은거같아요 근데 식사때마다 알람이 올 수 있도록 설정할 수 있으면 좋겠어요 까먹고 사진을 자꾸 못찍네요ㅠ
130,131,20210405,2021,04,05,4,김민지,갤럭시에서도 회원가입 기능 만들어서 나중에 폰 바꾸거나 앱 지워도 백업 가능하게 해주시면 정말 완벽한 앱이 될 것 같습다..♡
131,132,20220608,2022,06,08,5,박정현,친구식단에 별점 주는기능도 있으면 좋을것같아요
132,133,20220713,2022,07,13,4,오대웅,결제 해지 부탁드립니다 앱 내부에서 결제 해지 창을 찾을 수가없습니다
133,134,20220311,2022,03,11,5,이재민,직관적으로 보기 편하고 사용하기가 너무 심플함! 복잡하지 않게 하루 습관 기록 하실 분들은 강추에요^^
134,135,20220402,2022,04,02,5,고은지,"원래는 유료결제를 해야만 볼 수 있었던 기록이나, 사진을 여러장 올릴 수 없었던 것 같은데, 언젠가부터 다 가능하네요!! 좋긴한데 혹시 결제가 된걸까요...?!"
135,136,20220705,2022,07,05,3,최재영,구글핏연동해도 걸음수가 안잡히는데 뭐가 문제일까ㅇ
136,137,20211230,2021,12,30,5,킴슬쿰,"다른건 다 좋은데 식단 기록할 때 실수로 다른날짜에 등록하는 경우, 하나씩 수정해야하는 번거로움이 있습니다. 수정할 때 날짜도 수정할 수 있게 해주세요."
137,138,20210930,2021,09,30,4,HYEJIN Mo,삼성헬스랑 연동됐으면 좋겠습니다. 건강데이터 연동이 좀 더 다양하면 좋겠어요. 이미지 내보내기 창이 너무 늦게 떠요. 내보내기를 내 폰 갤러리로도 할 수 있었으면 좋겠어요.
138,139,20211021,2021,10,21,5,HEEJEONG LEE,운동 시간 직관적으로 입력할수 있게 바뀌어서 너무 좋아요 ㅠ ㅠ!! 다이얼 식으로 돌려 입력하는게 힘들었어서 바뀌고 나니 넘 편합니다
139,140,20220705,2022,07,05,5,달래김,톡방에 글 길게쓰면 글이 잘려요ㅠㅠㅠ투머치 토커라 길 글게써야되는데ㅠㅠ
140,141,20220506,2022,05,06,4,꽁님,그룹등록하면 채팅창같은곳에 자동으로 전송되던데 수정하거나 그럴때는 중복으로 굳이 안가도될꺼같아요ㅠㅠ 오타수정만해도 재정송되서 채팅도배하는거같아서 수정하기가 꺼려져요
141,142,20220222,2022,02,22,5,내루,군더더기 없이 깔끔하고 귀찮지 않다는게 가장 큰 장점입니다. 이것저것 입력할게 많으면 쉽게 귀찮아져서 며칠 못가 그만두는 저같은 사람에겐 정말 딱이에요! 이렇게 좋은 어플 만들어 주셔서 감사합니다.
142,143,20220215,2022,02,15,5,정시현,한 시간 가량 여러 어플 다 사용해 봤는데 밀리그램이 제일 최고네요 간단하지만 있을 건 다 있는 사용하기 편한 어플입니다. 좋아요
143,144,20220406,2022,04,06,5,HANUI kim,친구들이랑 같이 쓸 수 있어서 재밌고 좋아요. 다만 덧글에 대한 답글 기능이 추가되면 소통하기 더 좋을 것 같고 알람도 너무 많이 와서 덧글에 대한 알람만 켜놓을 수 있게 해주면 좋을 것 같아요
144,145,20210617,2021,06,17,5,배미경,"다이어트 일기 어플 여러가지 써봤지만, 가장 깔끔하고 편해요. 여러 가지 탐색하다 이걸로 정착합니다.^^"
145,146,20220407,2022,04,07,5,Tae Kim,인터페이스가 간단하고 무엇보다 하루에 먹은 음식을 한눈에 볼수 있어서 식단조절하는데 완전 도움이 됨. 강추★★★★★+++
146,147,20220707,2022,07,07,3,Sun Hyung Kim,앱 잘 쓰고 있는데 부탁드릴 게 있습니다. 제발 '아직 ~안 했다면 ~해보세요'하는 푸시 알림좀 타겟팅해서 안 한 사람한테만 보내주세요. 이미 했는데 계속 하라고 하니 너무 불편해요.
147,148,20220621,2022,06,21,5,Ellie경으니,왜 공유가 안되는 거죠?? 에러인거 같은데 빠른 시일 내에 고쳐주세요 ㅠ
148,149,20211119,2021,11,19,3,Jinju Lee,몸무게 변화를 기록하는데 가장 최근 수치가 디폴트로 보여졌으면 좋겠어요 ㅠㅠ 매번 새로 입력하기 번거로워요
149,150,20211107,2021,11,07,5,조소연_5460,진짜 기록이 귀찮은 사람인데 이건 정말 편하게 잘되있어서 꾸준히 기록하게 만드네요~~ 잘 사용해서 건강하게 다이어트 하겠습니다!
150,151,20210421,2021,04,21,5,ᄒᄌ,노모 간단하고 직관적이고 좋아영. 근데 로그인 기능 없어서 앱 지우면 다 날라가는게 아쉬워요 ㅠ
151,152,20220106,2022,01,06,3,백현아버블좀보내줘,"식단 운동 스스로 기록하는 건 편리하게 잘쓰고 있는데요, 친구랑 공유하는 건 계속 '서버에서 불러오지 못했어요'라고 떠요 ㅜㅜ 어떡해야하죠 8_8 (제 폰은 지플립5G고 친구폰은 아이폰이에요,,)"
152,153,20220614,2022,06,14,4,이아린,"잘쓰고있는데 요즘 식단올리면 같은그룹내 채팅방에 먹은식단사진이 안 올라와서 너무 불편해요 채팅방에 사진보고 서로 바로바로 얘기하기 편했는데, 내가 올린 식단밑에 댓글을 다니 잘 보이지도 않고 소통도 안됩니다 예전으로 돌려주세요"
153,154,20210528,2021,05,28,5,Lklklk,너무 좋아요 깔끔하고 디자인도 이쁜데 어플 비밀번호 잠금기능이있으면 놓겠어요 눈바디 사진찍은거 때문에 혹여나 싶어서 잠금기능이 있으면 더좋을것같아툐
154,155,20210815,2021,08,15,5,kay Ryu,식단 운동 체중 간편하게 기록하기 좋고 그래프나 목록으로 편리하게 확인할 수 있어오
155,156,20210604,2021,06,04,5,최지혜,"제가 원했던 모든게 포함된 진짜 좋은 식단,운동 일기네요!! 다른 사람이 못보게 비밀번호 기능만 더 추가해주시면 더 좋을꺼 같아요!!! 앱 강추입니다"
156,157,20221004,2022,10,04,5,달뚜딘,그룹톡빨리사용할수있게해주세요^^
157,158,20210709,2021,07,09,5,누룽지차,다 좋은데 100kg이 넘어가면 기록이 불가능한게 아쉬워요. 다이어트 중이고 기록하려고 했는데 아쉽네요. 일단은 식단과 운동만 써야겠네요.
158,159,20220711,2022,07,11,4,이은지,삼성 헬스 연동 기능은 언제 업데이트 되나요?
159,160,20220522,2022,05,22,5,빈샘_,앱 디자인도 예쁘고 너무좋아요!!!
160,161,20210722,2021,07,22,1,벨리타,백업못하나요? 달력에 체중이 기록되어 나오면 좋겠어요 수치로 체중 증감을 바로볼수있게요 그래프를통해서만 확인가능하네요
161,162,20210811,2021,08,11,4,이가희,다른건 다 만족하는데 사진을 앱내에서 찍어서 바로 기록할때 촬영한 사진이 안뜨는 경우가 너무 잦아서 불편했어요
162,163,20220513,2022,05,13,5,봉봉아몬드,삼성헬스앱과 연동도 되고 식단사진이나 체중관련 그래프도 보기가 좋아 제가 딱 찾던 앱인데요.. 아쉬운부분이 앱잠금 기능이 없더라구요 앱잠금 추가 하실 계획은 없으신가요??
163,164,20211014,2021,10,14,4,한윤근,환자라서 식단과 몸상태 기록 남기기 위해 사용중입니다. 체온을 기록할 수 있으면 좋겠습니다.
164,165,20220225,2022,02,25,5,김수진,광고도 없고 깔끔해서 스트레스도 덜 받고 보기 편해요! 그리고 얼마나 빠졌는지 먹고 있는지 보기 좋아요
165,166,20211007,2021,10,07,5,고은혜,기록하는거 편리하고 너무좋네요 그런데 색깔이 차이가없어서 구분하기가 조금...
166,167,20220123,2022,01,23,2,우진전,탈퇴를 하고 싶은데 안되네요. 로그아웃도 안되고. 왜 로그아웃과 탈퇴창 들어가면 취소 항목 밖에 없나요? 빠른 피드백 부탁드립니다.
167,168,20210617,2021,06,17,5,Kate kang,너므 좋은데 핸드폰을 바꿧더니 연동이 안되네요 ㅠㅠ 백업 연동만 되게 해주세여 ㅠ 몸무게 기입할 때도 스크롤 말고 적을 수 있었으면 좋겠습니다..ㅜ
168,169,20210821,2021,08,21,4,왕치마,이제 깔고써보긴했지만 잠깐써본결과 체중입력 키보드로입력됐음좋겠어요ㅠㅠ 그리고 앱켤때 비밀번호도 있었으면...^^♡
169,170,20220310,2022,03,10,5,GR kim,매일 건강히 운동과 식단 병행할수있어 만족합니다. 친구들이랑 연동해서 다같이 건강히 열심히 관리하고있어요. 고맙습니다. 다만 1월1일부터 쭈욱 기록해왔는데 연속날짜가 37일이라고 뜨는데 수정 부탁드려요. 문의메일에 답이 없으셔서 여기남겨봅니다.
170,171,20210819,2021,08,19,5,Lydia W,심플한데 필요한 구성이 딱 다 있어 최고입니다! 구글헬스 말고 삼성헬스랑도 연동이 되면 너무 좋을 것 같아요!
171,172,20210923,2021,09,23,5,보니,기록하기 간단하고 모아보기 편해서 좋아요~ 여러 어플 돌아다니다가 이 어플로 정착했습니다ㅎㅎ
172,173,20220409,2022,04,09,5,지은,어플 너무 깔끔해서 좋아요ㅜㅠ 친구들이랑 입다이어트만 하다가 다 같이 이 어플 깔고 식단 감시하면서 다이어트 잘 하구있어요!!!
173,174,20220326,2022,03,26,5,박선정,지난 리뷰에 연동관련 답변 감사합니다ㅠㅜ 헉시 위젯른 추가하실 계획이 없나요? 물마시기 기능이랑 화면에 달력어플처럼 꺼내놓고 쓰고싳어요! 유료화가 되도 너무 좋을것같아요 ㅠㅠ
174,175,20211015,2021,10,15,4,na el,다 좋은데 운동 시간 입력할 때 숫자창을 클릭해서 직접 입력하는 방식도 추가됐으면 좋겠어요 일일이 내리기 불편
175,176,20220403,2022,04,03,5,햇너흰,잘맞는그룹찾아서 30일 이상 꾸준히 너무재밌고 유용하게 쓰고있습니다! 현재 실천후 기록하는 방식인데 계획도 주나 월단위로 관리할수있으면 좋을것같아요
176,177,20220103,2022,01,03,5,뭐뭐뭐,"친구들이랑 식단공유하며 잘 쓰고 있어요. 그런데 최근 댓글작성할때 댓글창이 연분홍, 글씨가 연회색이되면서 글씨를 읽으며 쓸 수가 없어요... 제 설정탓인가요? 이거 바꿀 수 없나요"
177,178,20210623,2021,06,23,5,STAR J,써 본 식단기록앱 중에 제일 좋아요! 깔끔하고 간단명료하고 필요한 게 다 있어요.
178,179,20220308,2022,03,08,3,van Gogh Vincent,들어가서 바로 식단 다 기록 했는데.. 다시 들어가니까 사라져있네요..첨부터 로그인을 해야되는거면 알려주지..
179,180,20211001,2021,10,01,4,soeun,직관적이고 다 좋은데 식단점수에 따라 정해진 컬러 바꿀수있게 해주세요ㅠㅠ 민트색 싫어하는데 식단점수5점이면 무조건 민트색이고 그게또 하루단위에서 보면 왕크게 뙇 있으니까 보기싫어요.
180,181,20210621,2021,06,21,5,카레먹는익룡,필요한 것들은 깔끔하게 들어가있는게 좋아요! 근데 기기 변경을 했을 시에 동기화 시키는 방법은 없나요...? 제가 못찾는건가😂😂
181,182,20210802,2021,08,02,5,뿡빵,너무 좋아여 기록하기도 편하고 보기도 편해요 이거 적으려고 다이어트 하는 느낌?!
182,183,20210621,2021,06,21,5,YJ LEE,와우 깔끔하고 정말 좋네요. 무겁지 않고 필요한 것들만 모아져있고 사용이 아주 편합니다.
183,184,20211021,2021,10,21,5,‘‘ᄉ,너무 훌륭한 식단&운동 기록 앱이에요 그룹공유 기능 업데이트 된 거 좋아서 리뷰 쓰러 왔습니다 칭찬드립니다
184,185,20220315,2022,03,15,3,올리비아,"식단,운동 등 수정버튼이 클릭이 안되요. 잘보이게 크게 만들어 주세요"
185,186,20220111,2022,01,11,5,Hyung Tae Kim,"사진을 별도폴더에 보관하면 좋겠고, 그폴더가 sd메모리에 저장 하면 베리굿일검니다"
