,id,date,dateYear,dateMonth,dateDay,rating,userName,content
177,178,20220307,2022,03,07,3,백승재,"며칠전에 노트10플러스에서 s22울트라로 변경한 뒤로 그전까지 잘 되던 워치3가 삼성헬스와 연동이 안됩니다. 기존 데이터 다 날려가며 초기화해봐도 여전히 안되고 있어요. 카톡이나 전화 같은건 잘 연동되는데, 삼성헬스만 둘이 따로 놉니다. 워치로만 운동한 걸음수 당연히 반영 안되고, 오른층수 역시 전혀 나오지 않습니다. 쉬는날 서비스센터 가봐야 되나 고민중인데 비슷한 증상 있는 분들 많으신가보네요."
178,179,20211215,2021,12,15,2,Breezie,음식 입력 인터페이스를 이전보다 몇 번이나 더 터치해야 입력할 수 있게 만든 이유 좀... 일부러 덜 쓰게 해서 나중에 기능을 제거하려는 목적이 아닌 이상 개발자나 디자이너를 바꾸시든지 급여 삭감하든지 해야 할 듯... 경쟁사는 나날이 발전 중인데 삼성은 어째 더 퇴화하는지. 광고 제거한 건 좋은데 인터페이스가 아직도 5년 전 디자인 수준... 이 규모의 기업에서 수준이 이런 게 너무 안타깝습니다.
179,180,20210228,2021,02,28,3,공수,"자전거타기에서 표시할데이터를 선택하고 싶은데 바꾸고싶은데이터를 클릭해서 바꿔도 그자리에 새로운 데이터가 표시되지않음. 아무리조작해도 사라지지 않는 데이터가 존재함. 데이터표시에 우선순위가 설정되있는것같음. 표시되는 데이터변경이 직관적이지 않음./ 별도의기기가있으면 ""표시할데이터선택""에 없는 데이터도 받아와서 표시할수있는지 궁금함 ex)파워(w)"
180,181,20220302,2022,03,02,3,walking _eunmi,22울트라 변경후 워치와 호환이 안되고있네요 운동기록때문에 폰을 바꾼건데 그전 노트10플러스에서는 잘되던 동기화가 되지않고있어요 서비스센터에서 교품처리까지 해주셨는데 이틀 사용하니 또다시 같은증상이 나옵니다. 폰의 문제가 아니라면 앱의업데이트후 문제는 아닌지 의심스럽습니다ㅠ 운동기록들이 전혀 넘어오질않으니 답답하네요
181,182,20190608,2019,06,08,4,Google 사용자,직관적인 인터페이스로 눈에 쉽게.들어오고 복잡하지 않아서 수시로 체크하며 활용하기.너무.편한거 같아요... 운동한 시간을 측정하는것.뿐만아니라 임의로 사용자가 운동한 시간을 기록해서.분석할수 있게끔 추가됬으명 좋겠어요... 매번 맞춰서 운동을 어플과 같이.진행할수는 없어서...
182,183,20200524,2020,05,24,3,유소영,"때때로 부정확합니다. 걷는 속도가 평균 5.3km/h 정도이고 운동삼아 걸을 때는 6km/h 정도 되는데, 평균 속도로 걸으면 10분에 1,100-1,200보 정도 나옵니다. 약간 빠른 속도로 30분 걸었는데 2,300보만 찍히더라고요(손에 쥐고 걸었습니다). 그리고 더 어처구니 없는 것은 최고 속도가 11km/h라는 것? (심지어 20km/h나온 적도 있죠). 저는 뛰어도 그 속도가 안 나옵니다 ㅋㅋㅋㅋㅋ 스마트폰 만보기 앱 몇 개 써봤는데 아마도 손에 쥐거나 가방에 넣고 다니는 등의 사용 방식 때문에 정확한 수치를 제공해주는 앱은 없는 것 같습니다. 이 앱은 가끔 정도가 심하지만 기타 여러 가지 건강 정보를 체크하려고 애쓰는(?) 것 같아서 그냥 별 3개 드립니다."
183,184,20210122,2021,01,22,1,Blue Radiant,업뎃한 뒤로 '당신을 위한 추천'을 누르면 앱이 멈추고 튕겨버립니다. 그리고 업뎃 후 불편해진 점이 너무 많네요. 원래 식사기록이 일주일정도는 내음식 탭에 그대로 남아서 동일하게 먹는 항목엔 날짜만 선택하면 똑같이 입력돼서 편했는데 그게 없어져서 일일이 매번 검색 눌러서 추가해야됩니다. 탄수화물 단백질 지방 전체 섭취량이 g으로 각각 자동 합산 표기되던게 없어져서 너무 번거로워졌습니다. 간식도 한가지 항목으로 줄여버려서 끼니 외에 먹는 간식과 보충제 같은 걸 나눠서 기록하기 난감해졌고요. 그리고 이전 버전에도 그랬지만 체중이든 혈압이든 왜 이전 년도 정보를 기입할 수가 없나요? 혈당에 당화혈색소는 년도 선택이 가능한데 다른 부분들은 죄다 월과 일 선택밖에 안됩니다. 이것들 꼭 수정부탁드립니다. +) 아니 내 글만 빼고 위아래로 쭉 답글 다 달려있네;
184,185,20210428,2021,04,28,4,이지은,"제가 앱을 자주 사용하는건 아니고, 이제서야 운덩을 시작하는데, 다른분들처럼 위성을 켜고 지도 기록을 해보고자하는데 꼭 시작을 눌러야만 지도 기록이 되나봐요ㅠㅠ 그리고 제대로 위성기록이 되지 않고ㅠㅠ제가 다닌 길이 아닌 일직선으로 쭉쭉 되던데 그것만 아니면 좋은거 같아요. 제 폰으로 지도 기록되는건 왜 안되는걸까요ㅠㅠ"
185,186,20190530,2019,05,30,3,Google 사용자,"그동안 삼성헬스 앱 정말 잘 쓰고 있었는데요, 새로 업데이트 한 후 홈 레이아웃이 너무 별로예요 한 화면에 여러가지 항목을 한번에 볼수 있는게 큰 장점이었는데, 이젠 밑으로 계속 내려서 체크해야해서 엄청 불편해요 매일 한장씩 스샷 찍어서 식단운동일기쓰기 좋았는데 이젠 힘들것 같네요 한번도 안써본사람이 레이아웃 디자인했나봐요 ㅜㅠ 예전처럼 설정할수있게 수정해주세요 ㅜㅠㅠ"
186,187,20190403,2019,04,03,4,Google 사용자,"잘사용하고 있고 이번에 액티브 워치를 구매해서 연동해서 쓰고 있습니다. 그런데 액티브 워치를 차고 11시 20분부터 밤12시5분까지 운동을 한 후 핸드폰(S10+)와 동기화을 하니, 일단위 걸음수는 맞게 동기화가 됐는데, 투게더 월 걸음수에는 전날 걸은건 반영이 안되네요. 그래서 일단위 걸음수 합계와 투게더의 월단위 걸음수 합계가 틀리는 오류가 있습니다 수정해주세요."
187,188,20220514,2022,05,14,5,신타식스,디자인 직관적이며 깔끔함 연동성 좋음 하나 추가되었음 하는 기능이 있는데요 오프로드 조깅을 즐겨하는분들도 많겠지만 상당 수 실내 헬스장이나 체육관에서 트레드밀을 타시는분들도 많습니다 혹은 다른 유산소기구도요 그렇기때문에 휴대폰과 워치의 연동을 기본적으로 다 하는데요 실시간 심박수와 운동정보들와 같은 워치에서 수신된 정보들을 휴대폰이나 다른 기기에서 모니터링 할 수 있도록 되면 참 좋을거같습니다 실제로 폴x에서 제공되는 기능인데 삼성에서 기존에 가지고있는 플랫폼으로 제공해준다면 범용성도 넓어지고 전문짐이나 운동스튜디오에서도 활용성이 더 넓어질거같습니다!
188,189,20190328,2019,03,28,5,Google 사용자,유용하다. 식단관리에 도움된다. 내가 얼마나 영양불균형이 심했는지 알게 됐다. 처음엔 귀찮지만 습관만 되면 참 좋다. 만보계 기능도 훌륭하고 다른 운동도 기입할 수 있어 편리하다. 다른 이들과 대결할 수 있어 운동하는 재미를 높인다. 단 커뮤니티 기능은 약하다. 내가 올린 글 또는 사진을 검색할 수 없고 모아놓질 않아 1회성으로 그친다. 그래서 운동기록 사진 정도나 올릴 뿐이다. 암튼 삼성헬스를 안하는 건 손해다.
189,190,20210326,2021,03,26,1,Chang Yeol Choi,"체중 기간별 통계기능을 빨리 되살려주십시오. 감량효과 확인하려면 주간/월간 평균과 최고, 최저치가 가장 중요한데 예전에 있던 기능이 사라졌습니다. 현재는 바로 직전대비 증감만 나오는데 밥 한끼 먹으면 오르락 내리락하는 게 체중인데 직전값과 비교한 결과는 아무 쓸모가 없는 값입니다. 통계 데이터가 안나온다면 애써 이 앱에 기록할 이유가 전혀 없는 상태입니다."
190,191,20210415,2021,04,15,1,SEA SUN,이게 제가 설정을 잘못해놓은건지 왜그런지 모르겠습니다만 메시지보내다가 갑자기 삼성헬스앱으로 넘어가고 Sns하다가 갑자기넘어가고 중요한 업무를 보다가도 갑자기넘어가고 운전중 네비를 보고있는 위험천만한상황에서도 자동으로 앱실행으로 넘어가면서 화면이 바뀌네요 노이로제가 걸릴것 같아요 지금 이걸 쓰는 순간에도 두번이나 화면이 넘어가서 되돌아왔네요
191,192,20190507,2019,05,07,4,Google 사용자,"걸음수, 심박측정, 근력운동추천 등 대부분의 서비스가 마음에 듭니다. 다만 질문이 두가지있는데 확인 부탁드려도 될까요?(앱 내에서 질문등록을 했는데 어디서 답변을 확인하는지를 몰라서요;;) 질문1. 걷기가 자동으로 등록되는데 지도에 내 자세한 동선이아니라 걸은 반경이 표시됩니다. 이걸 어떻게 동선으로 바꿀수있나요? 질문2. 웰스토리와 호환이 된다고했는데, 기본 s헬스 식단에 들어가면 웰스토리에 등록한내용은 뜨지 않습니다. 어떻게 표시되게 할수있나요?"
192,193,20200709,2020,07,09,5,정진석,"홈트레이닝용으러 정말 유용하게 잘쓰고 있는 어플이고 만족도도 정말 높습니다. 다만 운동 목록에서 몇 가지 운동이 없는 게 좀 아쉽습니다(시티드 니업, 러시안 트위스트, 로우 등). 몇 가지 운동만 더 추가해주시면 진짜 갓앱 될듯. 추가로 더 적고 싶은 게 홈트 프로그램처럼 사용자 설정같이 자신만의 운동 루틴을 짤 수 있는 시스템도 추가해주면 좋을 거 같아여! 또 운동 중 음성 안내도 5,10,30분 1시간 간격이던데 1분 간격도 추가해주셨으면(서킷 트레이닝 등을 할 때를 위해) 좋겠구요."
193,194,20200709,2020,07,09,3,박승훈,아쉬운 기능이나 성능을 제외하고는 대체적으로 만족합니다. 특히 계단오르기 운동 시 칼로리소모량이 정확하게 처리 및 합산되지 않는것 같습니다. 그리고 계단오르기 운동 시 스마트폰에서 통신이 지속적으로 처리되는 앱이 실행될 경우 오른층수 카운팅이 제대로 안됩니다. 추가적으로 전체실적을 조회할 경우 좀더 직관적이고 알찬 UI로 구성되었으면 하는 바램입니다. 이런 부분만 개선된다면 정말 만족스러운 앱이라 생각합니다.
194,195,20200519,2020,05,19,3,gxxd Life__is_,삼성 헬스 주기능이 운동기록이라고 생각하는데 운동기록이 너무 대충 적을수 밖에 없는거 같아요 데드리프트나 벤치프레스같은 웨이트 트레이닝 같은 경우는 저강도 중강도 고강도가 아니라 어떤무게로 몇회 반복했는지 정확하게 적고 싶은데 그냥 저중고 이리 나누니 세세하게 기록이 힘듭니다. 정확한 기록을 위해서 빠른 개선 부탁드립니다.
195,196,20200330,2020,03,30,5,Google 사용자,"문의가 있어요. 현재 폰위젯으로는 걷기만 표시되는 걸로 아는데, 맞나요? 스쿼트도 위젯으로 볼 수 있으면 좋겠어요. 기어S3로 스쿼트 잘 진행하고 있는데, 폰어플에서도 갯수 표시로 먼저 볼 수 있게 만들어주시면 좋겠어요. 걷기처럼 먼저 첫페이지에 나오면 좋겠어요. 위젯과 어플 첫 페이지에 대한 부탁 & 문의 였습니다."
196,197,20210116,2021,01,16,1,정우진,이 전부터 업데이트 되고나서 체중관리 탭 없어진건 칼로리 총 계산 있으니까 그렇다 치더라도 이번에 업뎃되면서 탄.단.지 총량 표기된 것 없어진건... 거의 그 기능때문에 식단입력하는데 UI는 예뻐지는데 기능은 점점 더 빠지는듯 하네요 갤럭시 유지하는 이유 중에 큰게 삼성헬스인데... 다시 기능들 좀 돌려주세요..
197,198,20210325,2021,03,25,5,Ahro Kim,"1) 식사기록 시 팻시크릿과 연동되도록 할 수 없나요? 팻시크릿에서 가져오는 데이터인걸로 알고 있는데.. 팻시크릿은 피씨에서도 작성가능해서 더 편리하거든요. 2) 아이폰처럼 언어를 따로 설정할 수 있었으면 좋겠습니다. 영어로 기본언어 설정했는데, 식사 기록 시 영어 사용이 불편해서 어쩔 수 없이 전체 휴대폰 설정을 한국어로 해야되더라고요.. 3) 투게더 친구 삭제 기능은 아무리찾아봐도 안보여요. 업데이트 시 꼭 좀 고려부탁드립니다."
198,199,20220316,2022,03,16,5,자유인K,"친구랑 걷기도전하며 매우 잘 활용하고 있습니다. 역시 삼성 짱!! GPS 문제인지 가끔 걷고있는데도 멈추는 문제만 해결되면 별 5개가 아깝지않을텐데요.. 빠른 업데이트 기대합니다~~ 업데이트해주셔서 감사합니다. 그런데 요즘 1km마다 읽어주는 목소리가 바뀌었던데 발음이 부정확한 부분이 있습니다. ""속도는 육쩜사~~"" 라고 들리는데 숫자는 5.4입니다. ""십오""는 정확한데 ""오쩜이"" 와 같은 부분은 매번 ""육""으로 들리네요. 저만 그렇게 들리는건지..."
199,200,20211101,2021,11,01,1,gtalk 0915,SIM 카드 유무에 관계없이 삼성핼쓰를 사용할 수 있도록 해야 하는데.. 요게 좀 잘못 되었네요. 갤럭시워치4 관련 데이타 관리나 혈압 재설정이나 그런 걸 업데이타할 경우 SIM 카드가 없는 구형 스마트폰으로 각종 데이타를 관리해야 할 때 심카드가 반드시 있어야 삼성핼쓰 앱이 동작되도록 한 것이 굉장히 불편하네요.. 불루투스도 4~6개를 등록해 놓고 유저가 시간대별로 거주하는 곳에 따라 제각각 다른 블루투스가 연결되는 것도 아니고.. 많이 불편하네요.. 다른 디바이스와 연결할 때 반드시 앞전의 블루투스 설정을 해제해야만 디바이스가 연결되도록 한 것도 굉장히 불편해요..
200,201,20191202,2019,12,02,2,Google 사용자,유용하게 잘쓰고 있어요 -. 매일 2시간이상 실내자전거 사용하는데 런닝머신이나 걷기에 비해 운동량대비 지나치게 칼로리 소모가 많이 되는걸로 표시되더군요 (실내자전거 칼로리 수정좀 해주세요) -. 근력운동의 경우도 단순하게 시간을 체크하는 방식인데 횟수를 입력하는방식을 추가했은면 좋을듯 -. 음식입력의 경우 공산품의 경우 입력하기 좋은데 개별항목으로 입력할시 없는것이 많고 불편하구요 (재료별로 입력하는경우의 수가 많은데 ...) -. 특히 제육볶음이런식으로 입력하면 공사품으로 나오는 것만 입력할수 있고 반찬을 일일이 찾아 하나씩 혹은 재료 하나하나 입력해야하는 번거러움이 있네요
201,202,20200722,2020,07,22,4,이승민,삼성헬스로 운동 및 다이어트에 아주 큰도움 받았습니다. 감사합니다. ☆개선 및 추가보완 희망사항☆ 1. 헬스 어플 안에 질문하기 베너 설치했음 좋겠음 2. 운동하기 중 달리기를 가장많이 사용하는데 인기 프로그램에 마라톤기능이 포함된 훈련코스같은게 반영되면 좋을것같습니다. 평소에 내가 뛰는 페이스를 분석해서 나에게 맞는 훈련일지와 방법을 제시해주는거죠 아마 대부분 러너라면 나이키 런클럽이나 맵마이런 등을 많이 사용하실것같은데....그런부분까지 다 흡수한다면 아주 좋은? 어플이 될것같습니다☺
202,203,20200622,2020,06,22,4,CA,기본적으로 폰 들고 하는 활동들을 추적할수 있어서 유용하게 잘 사용중입니다 ~ 폰으로만 체크하면 상관없는데 아쉬운 점이 점 있어요 제가 운동용 워치를 사용중인데 가민이나 순토 처럼 많이 쓰는 스포츠 워치와 연동이 안돼서 많이 아쉬워요 실제 격한 운동을 할때 폰을 가지고 다니기는 불편해서 워치 이용하면서는 활동 체크가 안돼네요 ㅜ 스트라바 연동 외에 다른 어플과도 연동이 되면 더 유용할것 같습니다
203,204,20180912,2018,09,12,1,Google 사용자,"업데이트 이후 항목이 가로로 풀 사이즈가 되어서, 한눈에 볼수 없고 찾기가 매우 복잡합니다. 다양한 항목을 관리하고 추가 해야 하는데, 도데체 가시성이 없습니다. 예전처럼 그리드 형식으로 항목을 좀 더 한눈에 볼 수 있게 하던가 탭 등을 이용하여 그룹핑을 하던가, 이런 옵션을 주던가 대책이 필요해 보입니다."
204,205,20200609,2020,06,09,5,sunghyun kim,그동안 방치하다가 운동 및 식단하면서 정말잘쓰고 있어요 감사합니다 건의사항으로 1. 달리기-페이스목표에서 준비운동과 정리운동부분이 자동으로 설정이되서 달리기를 측정해보고 싶을때 아쉽내요 이분을 목표설정시 없에거나 뛰어넘을수 있게 부탁드려요 (3km달리기하면서 처음부터 끝까지 목소리 페이스 지원을 받으면서 뛰고 싶은대 앞뒤로 준비운동이 있어서 시간을 측정하기 아쉽내요) 2. 1번과 비슷한 부분인대 달리기-페이스목표에서 3km를 13분이내로 페이스를 맞추고 싶은대 20분까지만 설정이 되게해서 아쉬워요 제가 군인이다 보니 해당 거리를 쉼없이 뛰면서 속도를 올리고 싶어서 해당설정이 가능했으면 하내요!
205,206,20210909,2021,09,09,5,윤지훈,"정말 좋은데요.. 일부 개선이 필요한 부분이 있습니다. 1. 걷기 기록을 측정할려고 하는데, 실수로 차를 탄 부분까지 포함되네요. 속도 상한을 초과하면 걷기 기록에서 제외하는 옵션이 있으면 좋겠습니다.^^ 2. GPX화일 생성까지는 좋습니다만, 생성된GPX화일로 뭘 할수 있었으면 좋겠습니다. 따라걷기를 한다던지..."
206,207,20200809,2020,08,09,1,jaeho kim,"어플리케이션 업데이트를 왜 했는지 이해가 안갑니다. 이전엔 체중관리 기능을 통해 목표체중과 감량기간에 따른 권장칼로리가 자동으로 설정이 가능했고 보면서 식사량에 따라 운동량도 같이 조절가능했는데 왜 삭제되었는지 모르겠습니다. 그러고 추가된 기능이 매우 신박한 것이면 모를까 산소포화도 측정과 수면패턴분석이네요. 산소포화도 측정은 갤럭시7이 현역이던 시절에 있었다가 날라갔던 기능이고 수면패턴은 소수의 사람들만 쓰고 그들마저 이미 있던 어플서 다 써서 쓸모가 없는데 너무 진부한거아닙니까? 갤럭시 워치3가 내놓으면서 산소포화도측정이랑 수면패턴, 심전도, 혈당같이 웨어러블 장비가 없으면 못쓰거나 효과가 반감하는 기능들, 의료기관서 보면 좋아할법한 기능들을 잔뜩 넣으면서 용량이 부족해진 결과 날린건지 아니면 음식과 운동기능서 각각 일부분을 지원하니 이정돈 없어도 된다는 안일한 생각으로 날린건지 몰라도 고객이 원하는 방향은 아닌것같습니다. 하다못해 다운그레이드라도 시킬 수 있게 해주십쇼"
207,208,20220227,2022,02,27,4,Kwansop Park,"삼성헬스 앱을 정말 잘 사용하고있습니다. 저는 자전거타기 를 좋아해서 앱을 이용하여 제 운동 데이터 관리를 하고있지만, 취미생활이기 때문에 전문적이지는 않습니다.. 스트라바 라는 좋은 앱도 있지만 삼성헬스도 장점이 참 많습니다.. 건의사항이 있는데 자전거타기에서 공유 기능에서 '누적고도'도 선택항목으로 넣어주시면 감사하겠습니다... '누적고도'는 라이더들에게 다른 항목에 비해 비중이 높다고 할 수 있겠습니다... 감사합니다.."
208,209,20201208,2020,12,08,3,r j,좋아요. 미밴드 쓰다가 갤럭시핏으로 바꾸면서 쓰는데 삼성핸드폰 사용하는 분이시면 편하실거예요. 그런데 운동쪽에 실내자전거가 추가되었으면 좋겠어요. 실내자전거는 거리측정이 안되서 칼로리같은게 측정이 안되는데 아쉽습니다. 거리측정이 안되면 운동시간만 측정되고 칼로리 계산이 안되더라구요. 요즘에는 실내운동기구를 쓰는 사람이 많은 만큼 기능이 생겼으면 좋겠어요.
209,210,20200516,2020,05,16,4,뽀담,"수면시간을 알수있는 것도 좋고 이 어플을 깔고 나서 새로 알게된 것이 많아지고 정말 편리했는데 제가 핸드폰을 소리키고 뭘 보면서 움직이거나 하면 기계음이 ""운동을 시작하여 습니다, 운동을 멈쳤습니다, 이렇게 말하더라구요 이게 너무 시끄럽고 불편해서 소리를 없에고 싶어서 어플 설정에도 들어가보고 했는데 못찾겠더라구요 이게 한가지 단점인거 같습니다 그래도 편리하고 좋아요 소리 없에는 방법을 알려주세요ㅜㅠ"
210,211,20201202,2020,12,02,3,콩딱,"이전에 잘 사용하던 목표 칼로리 설정 항목이 사라졌네요. 소비칼로리와 섭취칼로리가 잘 나와있어, 기간내 체중 관리에 용이했는데 말이죠. 많은 사람들이 해당 항목이 사라진것에 있어 의문을 갖고 있는데도 불구하고 돌아오는 답변이 대체 항목(활동, 음식) 추천이라 참 슬프네요... 해당 항목이 다시 돌아왔으면 좋겠습니다. 부디 다시 추가해주시면 감사하겠습니다."
211,212,20220301,2022,03,01,4,김소라,하루하루 내 건강상태를 표시하고 비교할 수 있는 기능이 추가 됬으면 좋겠어요 요새 기분을 달력에 이모티콘으로 표시하는 앱이 많이 나왔는데 그것처럼 한눈에 보이도록요!!! 간단히 메모기능도 있다면 더없이 좋을 것 같아요. 상태 기록하면서 페이스 조절도 가능하고 동기부여 내 몸 알기 등 많은 장점이 생길 것 같아요
212,213,20190501,2019,05,01,4,Google 사용자,"앞으로 나오는 삼성 기기를 이용하여서도 기존에 쓰던 산소포화도 기능을 이용할 수 있으면 좋겠고,(현재 갤럭시s10, 워치 액티브는 기능이 빠졌네요) 또한 식단입력 부분에서 사용자가 입력한 건강정보에 기반한 기초대사량 등에 기반하여 필요섭취칼로리 등을 알려주면 좋을것 같습니다. 혹시 그게 어렵다면, 따로 앱내 결제를 하더라도 인바디 결과지를 입력하여 추천 운동이나 추천 식단, 혹은 정확한 필요섭취칼로리 등을 계산할 수 있다면 더욱 좋을것 같습니다!"
213,214,20200405,2020,04,05,5,Google 사용자,삼섬헬스 잘쓰고있는데요 하루 걷기 측정 만보기용으로 사용중이에요 위젯에서 걸음수 정지 실행 버튼 가능하게 할 수 없을까요? 운전을 수시로해서 내리고 탈때마다 어플들어가서 일시정지 시작 누르는게 상당히 불편해서요 위젯에서 바로 할 수 있게 조정되면 엄청 편할 것 같습니다.
214,215,20220419,2022,04,19,3,루비Ruby,안녕하세요! 평가를 적어보겠습니다. 우선 다른 어플들에 비해 기능들이 꽤 다양하게 많이 있어서 사용할 때 편했어요.그런데 작은 버그들이 여럿 있는 건 같아 좀 아쉬웠습니다. 특히 갤럭시 워치가 없으면 심박수를 잴 수 없다는 것이 많이 아쉬웠네요. 다른 것들은 다른 어플어 비해 사용하기 편리했습니다. 자잘한 버그들만 고쳐주신다면 좋은 앱인 같습니다!
215,216,20210422,2021,04,22,4,grimbee,"업데이트 후.. 1) 영양정보가 좀 이상해졌네요. 특히 나트륨은 실제 수치는 300 정도인데 그래프는 3단계 빨간색까지 경고수준으로 표시 됩니다. 수정이 필요한 것 같네요!! 2) 구글 피트니스에서 수면정보를 연동시켜 사용중인데, 수면효율만 항상 '0'로 표시 됩니다. 왜 그럴까요? 다른 항목은 잘 연동 됩니다. 3) 오므론 혈압계는 모두 등록 가능토록 수용해 주세요. 일부만 되니까 불편 하네요. 저는 HEM-7280T를 쓰는데, 오므론 앱에서 연동은 잘 되고 혈압 데이터도 잘 넘어옵니다. 삼성헬스에 악세서리로 추가등록만 된다면 연동할 필요없이 더 편리하게 쓸 수 있을텐데 아쉽네요. 4) 체질량계도 마찬가지 경우로, 보건소 건강관리 프로그램에서 받은 PICOOC 체질량계가 등록이 안되니까 별수없이 데이터 연동으로 쓰고 있어요. 타사 기기도 웬만하면 등록해서 쓸 수 있는 넓은 아량(호환성)을 보여주면 삼성헬스 사용자들이 더 확장 되지 않을까요?"
216,217,20200904,2020,09,04,5,배용운,"갤럭시워치에서 삼성헬스를 구동해서 런닝을하고있습니다. 개선요망사항은 1. 런닝중 항상 켜있을것 2. 런닝타임, 런닝거리, 최근 10초/1분 런닝페이스(min/km)를 엄청 큰 글씨로 단번에 읽을수 있도록해주세요. 지금 글씨와 화면구성은 달리면서 읽을수 없어요. 부탁합니다."
217,218,20181022,2018,10,22,5,Google 사용자,"아주 실용적으로 잘 사용하고있습니다. 다만 한가지 문제점이 있는데 오른 층수를 표시해주는 트래커가 작동하질 않습니다. 달리기운동을 할때 고도표시는 나오는데, 계단오르기 운동후에 오른 층수가 단 한층도 카운트 되질 않습니다. 예전에 삼성 기어핏과 연동하여 사용할때는 층수표시가 되었었는데 기어핏을 동생에게 주고 제 핸드폰에서 기너핏을 해제하고 나서는 이상하게 앱에서 오른 층수만 표기되지 않는것 같습니다. 해결방법좀 알려주세요."
218,219,20210115,2021,01,15,5,Yu Lo,달리기 페이스 모드에 고강도 인터벌 모드 추가해주세요 제발 ㅠㅠ 1~2분간 하고 다시 1~3분간 가볍게 뛰며 반복할 수 있었으면 좋겠어요. 현재는 자율적으로 설정하는 기능에 한계가 있어서 불편합니다. 그리고 음식 카테고리에 공복 시간 체크하는 기능도 추가 되었으면 좋겠습니다!!
219,220,20200910,2020,09,10,4,박은경,"너무나 잘 사용하고 있습니다만 업데이트 이후 위젯에서 전체걸음과 업데이트 항목이 화면을 너무 지저분하게 만들어 거슬리네요.. 선택사항으로 넣어주셨으면 좋겠습니다. 좋은 어플 만들어 주셔서 감사합니다. +답변 감사합니다. 홈화면에 있는 위젯을 이야기 한 것인데, 그것도 변경 가능한지요.."
220,221,20210330,2021,03,30,5,야르,"두달여 동안 사용해본 결과 아주 유용하고 좋은 어플입니다 덕분에 운동도 더 열심히 하고있습니다 다만 최근 업데이트이후 알림소리가 들리지 않습니다 걷기 실행 시키고 운동하다보면 ""1키로 미터 지났습니다 평균속도xx, 심박수yy... ."" 이렇게 알려주어 운동에 도움이 되었는데 최근엔 이 알림소리가 나지 않습니다 어플에 알람기능은 on 으로 켜놓은 상태입니다 혹시 제가 빼먹은것이 있거나 방법이 있는지요?"
221,222,20220908,2022,09,08,4,Life Enjoy,와치와 함께 잘 사용하고 있습니다. 그런데 최근 투게더를 보면 어느날 갑자기 걸음이 잔날보다 몇천보 또는 만보 가까이 줄어들어서 표시됩니다. 투게더에 있는 분들 걸음이 모두 동일학 전날과 달리 감소되서 나타나고 순위도 바뀌어 보이는데 문제가 뭔가요?
222,223,20210119,2021,01,19,1,Kate Shin,몇 리뷰에서 보이는 것과 같은 문제가 저한테도 발생하네요. 갤럭시 핏2 사용을 위해 삼성헬스를 받았는데 로그인 이슈 때문에 쓸 수가 없네요. 로그인 없이도 사용 가능한 버전을 배포해주시거나 로그인 이슈가 해결될 때까지 강제 로그인 기능 적용을 보류해주시면 좋겠습니다. 아니면 로그인 가능하게 빠른 처리 좀 부탁드리겠습니다.
223,224,20220723,2022,07,23,1,ee. eoee (난쟁이),"기존에 다니는 병원에서 만들어진 앱을 이용하려면 삼성헬스를 깔아야하는데 이건 뭐 깔고나면 쿠팡도 로딩이 오래걸리거나 안넘어가는 현상이 있고, 또 가만히 있다가 '삼성헬스 앱사용이 중지됐다'는 안내와 함께 모든 화면이 초기화됩니다. 업데이트를 한건가요 뭔가요. 이 모든 증상은 삼성헬스 어플을 지우면 정상화되네요. 다른건 몰라도 병원앱을 써야 하는데 참... 난감하네요."
224,225,20220521,2022,05,21,4,밀크티,언제부턴가 앱 사용후 기록 보는게 너무 느려졌습니다~ 전에는 체감상 1초도 안 걸리던 것이 지금은 30초는 넘게 기다려야 뜹니다. 갭이 너무 큽니다~ 갑자기 이러니 너무 당황스럽고 불편합니다~ 처음엔 앱 오류인지 알았습니다~ 그런데 한참 지난후 보니 기록이 보이더군요~~ 빠른 개선 바랍니다
225,226,20220517,2022,05,17,4,박미경,질문이 있어 올립니다. 3일전에 갤워치4(gps) 구매해서 사용중인데 워치와 폰의 걸음수가 다르게 나옵니다. Galaxy Wearable에는 워치4가 연결됨으로 나오는데 삼성헬스 앱에서 따로 연동을 해야하나요? 연동 시키는 방법이 따로 있나요? 삼성헬스 앱에서 설정->액세서리->등록된 액세서리에 워치4가 안나옵니다. 그래서 등록을 하려고하면 워치4가 나오긴하는데 터치를 하면 Galaxy Wearable로 넘어갑니다. 꼭 워치4와 폰의 걸음수가 같아지는 방법 좀 알려주세요.
226,227,20220514,2022,05,14,3,ᄀᄆᄌ,리뷰라기 보다는 문의사항있어서 글 남깁니다. 제폰은 s10이고 친구는 그 다음버전인듯 한데 앱항목이 다른 이유가 뭘까요? 저는 체중체성분/물/일일활동인데 친구는 체중체성분/심박수/스트레스/물.. 추가로 더 있어요. 휴대폰 사양차이인가요? 같은 삼성폰앱인데 너무 궁금합니다!! 수고하세요!
227,228,20220608,2022,06,08,3,곽동은,"몇 년째 삼성헬스로 걷기운동 체크 중인데 5월말경부터 걷기속도와 거리에 대한 정도가 많이 차이가 나네요. 오늘 아침 1시간 35분 동안 걸었는데 속도 그래프는 6km/h 이하로 내려간적이 없는데, 평균시속은 4.3km 나오네요. 체감상으로 현재속도는 높게 나오는거 같고 거리는 작게 나타나는 것 같습니다. 개선 부탁드리겠습니다."
